Type,SKU,Parent SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Categories,Tags,Brands,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:search_keywords,meta:seo_title,meta:seo_description,meta:seo_canonical,meta:seo_robots,meta:seo_focus_keyword,meta:seo_secondary_keywords,meta:schema_brand,meta:schema_mpn,meta:schema_condition
simple,9125,,level-5-cutter-chain-bushing-metal-taper-9125,Level5 Cutter Chain Bushing (metal) Taper,1,visible,The Level5 Cutter Chain Bushing (metal) Taper is a high-durability replacement part designed for the 4-760 automatic taper. It ensures smooth cutting performance and reliable chain alignment.,"<p>Level5 Cutter Chain Bushing (metal) Taper is a precision-engineered replacement component designed to maintain the smooth operation of your automatic taper's cutting mechanism. This durable metal bushing ensures consistent chain alignment and reduces friction during high-volume drywall finishing tasks. Built to withstand the rigors of professional job sites, this metal bushing replaces worn or damaged parts to restore factory-level performance. It is specifically designed for compatibility with the 4-760 model, providing a secure fit and reliable service life.</p><h3>Features:</h3><ul><li><strong>Durable Metal Construction:</strong> Engineered for long-lasting performance and resistance to wear under heavy use.</li><li><strong>Precision Fit:</strong> Specifically designed for the Level 5 4-760 automatic taper to ensure seamless integration.</li><li><strong>Optimized Cutting Action:</strong> Maintains proper chain tension and alignment for clean, effortless cuts.</li><li><strong>Easy Installation:</strong> Simplifies maintenance routines, allowing for quick replacement and minimal downtime.</li></ul>",5.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Automatic Taper Parts, Parts",Level 5,,,0,,,,,,,,,,,Automatic Taper Parts,"chain sleeve, taper bushing, metal spacer, cutting assembly part, chain guide",2026-05-07,v2-production-normalized,Level 5 Cutter Chain Bushing (metal) Taper | SKU 9125,Genuine Level 5 Metal Cutter Chain Bushing (9125) for the 4-760 automatic taper. Ensure smooth cutting and precise chain alignment on the job.,/product/level-5-cutter-chain-bushing-metal-taper-9125/,"index, follow",Level 5 Cutter Chain Bushing 9125,"automatic taper parts, drywall tool repair, 4-760 replacement parts, metal bushing, taper maintenance"
simple,9129,,level-5-main-chain-guard-9129,Level5 Main Chain Guard,1,visible,The Level5 Main Chain Guard is a durable replacement part designed to protect the drive system of the 4-760 automatic taper. It ensures smooth mechanical operation and prevents debris buildup during intensive drywall finishing.,"<p>Level5 Main Chain Guard is a precision-engineered replacement component designed to maintain the mechanical integrity of your automatic taper. This essential guard protects the drive chain from debris and prevents accidental contact during high-volume drywall finishing operations. Constructed from durable materials, it ensures smooth operation and extends the lifespan of the internal drive system. It serves as a direct replacement part for the Level 5 4-760 automatic taper, ensuring a perfect fit and reliable performance on the job site.</p><h3>Features:</h3><ul><li><strong>Direct Compatibility:</strong> Specifically designed for the Level 5 4-760 automatic taper model.</li><li><strong>Protective Shielding:</strong> Guards the main drive chain against drywall mud buildup and mechanical interference.</li><li><strong>Durable Construction:</strong> Built to withstand the rigorous demands of professional drywall finishing.</li><li><strong>Easy Installation:</strong> Engineered for quick replacement to minimize downtime during tool maintenance.</li></ul>",7.19,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Automatic Taper Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Automatic Taper Parts,"chain cover, drive guard, taper shield, mechanical guard",2026-05-07,v2-production-normalized,Level 5 Main Chain Guard 9129 | Taper Replacement Part,Genuine Level 5 Main Chain Guard (9129) for the 4-760 automatic taper. Protect your drive chain from debris and ensure smooth drywall finishing performance.,/product/level-5-main-chain-guard-9129/,"index, follow",Level 5 Main Chain Guard 9129,"automatic taper parts, drywall tool repair, 4-760 taper guard, drive chain cover"
simple,9183,,level-5-cf-3in-body,Level5 CF 3in Body,1,visible,CF 3in Body,<p>CF 3in Body</p> <p>Compatible with: 4-733</p>,,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 3in Body,,2026-05-07,v2-production-normalized,Level5 CF 3in Body -,CF 3in Body,,"index,follow",Level 5 CF 3in Body - [9183],
simple,9188,,level-5-cf-3in-blade,Level5 CF 3in Blade,1,visible,CF 3in Blade,<p>CF 3in Blade</p> <p>Compatible with: 4-733</p>,34.19,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 3in Blade,,2026-05-07,v2-production-normalized,Level5 CF 3in Blade -,CF 3in Blade,,"index,follow",Level 5 CF 3in Blade - [9188],
simple,9189,,level-5-cf-2-5in-and-3in-skid,Level5 CF 2.5in and 3in Skid,1,visible,CF 2.5in and 3in Skid,<p>CF 2.5in and 3in Skid</p> <p>Compatible with: 4-732</p>,20.69,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 2.5in and 3in Skid,,2026-05-07,v2-production-normalized,Level5 CF 2.5in and 3in Skid -,CF 2.5in and 3in Skid,,"index,follow",Level 5 CF 2.5in and 3in Skid - [9189],
simple,9191,,level-5-cf-6-32-x-1-8-ss-hex,Level5 CF 6 - 32 x 1/8 SS Hex,1,visible,CF 6-32 x 1/8 SS Hex,<p>CF 6-32 x 1/8 SS Hex</p> <p>Compatible with: 4-732</p>,1.79,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 6,,2026-05-07,v2-production-normalized,Level5 CF 6 - 32 x 1/8 SS Hex -,CF 6-32 x 1/8 SS Hex,,"index,follow",Level 5 CF 6-32 x 1/8 SS Hex - [9191],
simple,9192,,level-5-cf-bottom-clip-2-5in-3in,Level5 CF Bottom Clip 2.5in & 3in,1,visible,CF Bottom Clip 2.5in & 3in,<p>CF Bottom Clip 2.5in & 3in</p> <p>Compatible with: 4-732</p>,15.29,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF Bottom Clip 2.5in & 3in,,2026-05-07,v2-production-normalized,Level5 CF Bottom Clip 2.5in & 3in -,CF Bottom Clip 2.5in & 3in,,"index,follow",Level 5 CF Bottom Clip 2.5in & 3in - [9192],
simple,9193,,level-5-cf-3in-left-frame,Level5 CF 3in Left Frame,1,visible,CF 3in Left Frame,<p>CF 3in Left Frame</p> <p>Compatible with: 4-733</p>,94.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 3in Left Frame,,2026-05-07,v2-production-normalized,Level5 CF 3in Left Frame -,CF 3in Left Frame,,"index,follow",Level 5 CF 3in Left Frame - [9193],
simple,9194,,level-5-cf-3in-right-frame,Level5 CF 3in Right Frame,1,visible,CF 3in Right Frame,<p>CF 3in Right Frame</p> <p>Compatible with: 4-733</p>,94.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF 3in Right Frame,,2026-05-07,v2-production-normalized,Level5 CF 3in Right Frame -,CF 3in Right Frame,,"index,follow",Level 5 CF 3in Right Frame - [9194],
simple,9195,,level-5-cf-top-clip-2-5in-3in,Level5 CF Top Clip 2.5in & 3in,1,visible,CF Top Clip 2.5in & 3in,<p>CF Top Clip 2.5in & 3in</p> <p>Compatible with: 4-732</p>,8.54,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF Top Clip 2.5in & 3in,,2026-05-07,v2-production-normalized,Level5 CF Top Clip 2.5in & 3in -,CF Top Clip 2.5in & 3in,,"index,follow",Level 5 CF Top Clip 2.5in & 3in - [9195],
simple,9196,,level-5-cf-buttom-clip-3-5in-4in,Level5 CF Buttom Clip 3.5in & 4in,1,visible,CF Buttom Clip 3.5in & 4in,<p>CF Buttom Clip 3.5in & 4in</p> <p>Compatible with: 4-734</p>,15.29,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF Buttom Clip 3.5in & 4in,,2026-05-07,v2-production-normalized,Level5 CF Buttom Clip 3.5in & 4in -,CF Buttom Clip 3.5in & 4in,,"index,follow",Level 5 CF Buttom Clip 3.5in & 4in - [9196],
simple,9197,,level-5-cf-top-clip-3-5in-4in,Level5 CF Top Clip 3.5in & 4in,1,visible,CF Top Clip 3.5in & 4in,<p>CF Top Clip 3.5in & 4in</p> <p>Compatible with: 4-734</p>,8.54,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Corner Finisher Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 CF Top Clip 3.5in & 4in,,2026-05-07,v2-production-normalized,Level5 CF Top Clip 3.5in & 4in -,CF Top Clip 3.5in & 4in,,"index,follow",Level 5 CF Top Clip 3.5in & 4in - [9197],
simple,9208,,level-5-eh-connector-plate,Level5 EH - Connector Plate,1,visible,EH- Connector Plate,<p>EH- Connector Plate</p> <p>Compatible with: 4-780</p>,40.94,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Handle Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 EH,,2026-05-07,v2-production-normalized,Level5 EH - Connector Plate -,EH- Connector Plate,,"index,follow",Level 5 EH- Connector Plate - [9208],
simple,9211,,level-5-12in-blade-holder-bracket,Level5 12in Blade Holder Bracket,1,visible,12in Blade Holder Bracket,<p>12in Blade Holder Bracket</p> <p>Compatible with: 4-780</p>,7.19,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Handle Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Blade Holder Bracket,,2026-05-07,v2-production-normalized,Level5 12in Blade Holder Bracket -,12in Blade Holder Bracket,,"index,follow",Level 5 12in Blade Holder Bracket - [9211],
simple,9212,,level-5-ext-box-handle-head,Level5 Ext. Box Handle Head,1,visible,Ext. Box Handle Head,<p>Ext. Box Handle Head</p> <p>Compatible with: 4-780</p>,128.69,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Handle Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Ext. Box Handle Head,,2026-05-07,v2-production-normalized,Level5 Ext. Box Handle Head -,Ext. Box Handle Head,,"index,follow",Level 5 Ext. Box Handle Head - [9212],
simple,9215,,level-5-fb-7in-metal-hinge,Level5 FB 7in Metal Hinge,1,visible,FB 7in Metal Hinge,<p>FB 7in Metal Hinge</p> <p>Compatible with: 4-764</p>,10.34,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 FB 7in Metal Hinge,,2026-05-07,v2-production-normalized,Level5 FB 7in Metal Hinge -,FB 7in Metal Hinge,,"index,follow",Level 5 FB 7in Metal Hinge - [9215],
simple,9218,,level-5-eh-inner-spring,Level5 EH - Inner Spring,1,visible,EH-Inner Spring,<p>EH-Inner Spring</p> <p>Compatible with: 4-780</p>,2.24,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Handle Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 EH,,2026-05-07,v2-production-normalized,Level5 EH - Inner Spring -,EH-Inner Spring,,"index,follow",Level 5 EH-Inner Spring - [9218],
simple,9219,,level-5-flat-box-screw-4,Level5 Flat box Screw (#4),1,visible,Flat box Screw (#4),<p>Flat box Screw (#4)</p> <p>Compatible with: 4-764</p>,1.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 Flat box Screw (#4),,2026-05-07,v2-production-normalized,Level5 Flat box Screw (#4) -,Flat box Screw (#4),,"index,follow",Level 5 Flat box Screw (#4) - [9219],
simple,9237,,level-5-fb-bolt-holds-axle-on,Level5 FB Bolt (holds axle on),1,visible,FB Bolt (holds axle on),<p>FB Bolt (holds axle on)</p> <p>Compatible with: 4-764</p>,5.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 FB Bolt (holds axle on),,2026-05-07,v2-production-normalized,Level5 FB Bolt (holds axle on) -,FB Bolt (holds axle on),,"index,follow",Level 5 FB Bolt (holds axle on) - [9237],
simple,9240,,level-5-fb-pressure-spring-holder,Level5 FB Pressure Spring Holder,1,visible,FB Pressure Spring Holder,<p>FB Pressure Spring Holder</p> <p>Compatible with: 4-764</p>,2.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 FB Pressure Spring Holder,,2026-05-07,v2-production-normalized,Level5 FB Pressure Spring Holder -,FB Pressure Spring Holder,,"index,follow",Level 5 FB Pressure Spring Holder - [9240],
simple,9245,,level-5-fb-screw,Level5 FB Screw,1,visible,FB Screw,<p>FB Screw</p> <p>Compatible with: 4-764</p>,1.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 FB Screw,,2026-05-07,v2-production-normalized,Level5 FB Screw -,FB Screw,,"index,follow",Level 5 FB Screw - [9245],
simple,9253,,level-5-10in-bottom-plate,Level5 10in Bottom Plate,1,visible,10in Bottom Plate,<p>10in Bottom Plate</p> <p>Compatible with: 4-765</p>,60.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 10in Bottom Plate,,2026-05-07,v2-production-normalized,Level5 10in Bottom Plate -,10in Bottom Plate,,"index,follow",Level 5 10in Bottom Plate - [9253],
simple,9255,,level-5-7in-bottom-plate,Level5 7in Bottom Plate,1,visible,7in Bottom Plate,<p>7in Bottom Plate</p> <p>Compatible with: 4-764</p>,55.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 7in Bottom Plate,,2026-05-07,v2-production-normalized,Level5 7in Bottom Plate -,7in Bottom Plate,,"index,follow",Level 5 7in Bottom Plate - [9255],
simple,9257,,level-5-12in-bottom-plate,Level5 12in Bottom Plate,1,visible,12in Bottom Plate,<p>12in Bottom Plate</p> <p>Compatible with: 4-766</p>,65.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Bottom Plate,,2026-05-07,v2-production-normalized,Level5 12in Bottom Plate -,12in Bottom Plate,,"index,follow",Level 5 12in Bottom Plate - [9257],
simple,9258,,level-5-fb-10in-mental-hinge,Level5 FB 10in Mental Hinge,1,visible,FB 10in Mental Hinge,<p>FB 10in Mental Hinge</p> <p>Compatible with: 4-765</p>,,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 FB 10in Mental Hinge,,2026-05-07,v2-production-normalized,Level5 FB 10in Mental Hinge -,FB 10in Mental Hinge,,"index,follow",Level 5 FB 10in Mental Hinge - [9258],
simple,9267,,level-5-10in-pressure-plate,Level5 10in Pressure Plate,1,visible,10in Pressure Plate,<p>10in Pressure Plate</p> <p>Compatible with: 4-765</p>,65.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 10in Pressure Plate,,2026-05-07,v2-production-normalized,Level5 10in Pressure Plate -,10in Pressure Plate,,"index,follow",Level 5 10in Pressure Plate - [9267],
simple,9268,,level-5-10in-blade-holder-bracket,Level5 10in Blade Holder Bracket,1,visible,10in Blade Holder Bracket,<p>10in Blade Holder Bracket</p> <p>Compatible with: 4-765</p>,4.5,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 10in Blade Holder Bracket,,2026-05-07,v2-production-normalized,Level5 10in Blade Holder Bracket -,10in Blade Holder Bracket,,"index,follow",Level 5 10in Blade Holder Bracket - [9268],
simple,9269,,level-5-12in-pressure-plate,Level5 12in Pressure Plate,1,visible,12in Pressure Plate,<p>12in Pressure Plate</p> <p>Compatible with: 4-766</p>,70.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Pressure Plate,,2026-05-07,v2-production-normalized,Level5 12in Pressure Plate -,12in Pressure Plate,,"index,follow",Level 5 12in Pressure Plate - [9269],
simple,9270,,level-5-12in-blade-holder-bracket,Level5 12in Blade Holder Bracket,1,visible,12in Blade Holder Bracket,<p>12in Blade Holder Bracket</p> <p>Compatible with: 4-766</p>,5.0,taxable,1,,0,0,,,,,Drywall Finishing Tools > Level 5 > Parts,"Level 5, Level 5 Flat Box Parts, Parts",Level 5,,,0,,,,,,,,,,,Level 5 12in Blade Holder Bracket,,2026-05-07,v2-production-normalized,Level5 12in Blade Holder Bracket -,12in Blade Holder Bracket,,"index,follow",Level 5 12in Blade Holder Bracket - [9270],
