severity,category,line,id,type,sku,brand,name,detail,recommendation
high,bad_seo_canonical_nonvariation,938,13301,simple,050200,TapeTech,Plastic Piston,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,939,13302,simple,050204,TapeTech,Cup Washer,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,940,13303,simple,050205,TapeTech,"Hex Head Cup Bolt 1/4-20X3 /4""",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,941,13304,simple,050212F,TapeTech,Lock Block for 07TT,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,942,13305,simple,050215,TapeTech,Control Tuber Roller,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,943,13306,simple,050249,TapeTech,Creaser Connector,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,944,13307,simple,050251F,TapeTech,Tube Protector,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,945,13308,simple,050405B,TapeTech,Keeper Axle - Black,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,946,13309,simple,050410B,TapeTech,Control Tube Flange - Black,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,947,13310,simple,050412,TapeTech,Wheel Keeper Wire Form,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,948,13311,simple,050413,TapeTech,Control Tube Wheel,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,949,13312,simple,0504186,TapeTech,Roller Axle - 6 Pack,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,950,13313,simple,050500,TapeTech,Brake Roller,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,951,13314,simple,051105,TapeTech,Side Plate- Stainless Steel,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,952,13315,simple,051408B,TapeTech,Black Slotted Spool Post,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,953,13316,simple,052052,TapeTech,Lock for 07TT,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,954,13317,simple,052121F,TapeTech,Driver Shaft,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,955,13318,simple,052125,TapeTech,Sprocket Driver,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,956,13319,simple,0521496,TapeTech,Sprocket Bushing [6],Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,957,13320,simple,052150,TapeTech,Brake Adjuster,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,958,13321,simple,052214,TapeTech,WHEEL ENCLOSURE,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,959,13322,simple,052403,TapeTech,PLUNGER STOP LOCKING STRAP,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,960,13323,simple,052404B,TapeTech,Keeper Yoke,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,961,13324,simple,052407B,TapeTech,Keeper Tube Cradle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,962,13325,simple,052409,TapeTech,Keeper Wireform,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,963,13326,simple,052576,TapeTech,Brake Spring Mount,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,964,13327,simple,054028,TapeTech,Gooser Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,965,13328,simple,054032F,TapeTech,Push Rod Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,966,13329,simple,054059F,TapeTech,Filler Tube Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,967,13330,simple,054075,TapeTech,Tape Runner Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,968,13331,simple,054095F,TapeTech,Long Creaser Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,969,13332,simple,054096F,TapeTech,Short Creaser Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,970,13333,simple,054101,TapeTech,Tape Guide Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,971,13334,simple,054104,TapeTech,Tape Runner Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,972,13335,simple,054110F,TapeTech,Shaft Drive Assembly - Includes Sprocket,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,973,13336,simple,054111F,TapeTech,Gooser Guide Bushing,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,974,13337,simple,054116F,TapeTech,Drive Dog Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,975,13338,simple,054118F,TapeTech,Drive Dog Holder Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,976,13339,simple,054245F,TapeTech,TapeTech Trigger Assembly for Taper,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,977,13340,simple,055007,TapeTech,Automatic Taper Locking Roller Assembly Brake Part #055007,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,978,13341,simple,056135,TapeTech,Stainless Steel Cutter Chain Assembly,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,979,13342,simple,056142F,TapeTech,Cutter Chain,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,980,13343,simple,056248G,TapeTech,Gold Taper Tube,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,981,13344,simple,056707,TapeTech,TapeTech Bazooka Oil Aerosol Spray 8oz,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,982,13345,simple,057356,TapeTech,Pump Tube Cleaning Brush,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,983,13346,simple,058126F,TapeTech,TapeTech Automatic Taper Stainless Steel Drive Chain,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,984,13347,simple,059005,TapeTech,4-40 Hex S.S. Nut,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,985,13348,simple,059013,TapeTech,Screw 6-32 X 5/16 Rd.,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,986,13349,simple,059024,TapeTech,.15 Chain Keeper,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,987,13350,simple,059029,TapeTech,Screw 6-32 X 5/8 Fl.,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,988,13351,simple,059038,TapeTech,#4 TapeTech Medium Spring Lockwasher,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,989,13352,simple,059040,TapeTech,O Ring 568-006 Buna,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,990,13353,simple,059044,TapeTech,Insert,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,991,13354,simple,059060,TapeTech,"Stopnut 3-48 Hex., Nyloc SST",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,992,13355,simple,059061F,TapeTech,Valve Spring,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,993,13356,simple,059067,TapeTech,Key Ring,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,994,13357,simple,059091,TapeTech,"6-32 X 1/2"" Fillister Head Sst Screw",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,995,13358,simple,059092,TapeTech,"8-32"" x 1-1/2"" Round Head Screw SST",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,996,13359,simple,059098,TapeTech,"Shim, Side Plate",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,997,13360,simple,059107,TapeTech,1/4 in x 6-32 TapeTech Stainless Steel Flat Head Screw,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,998,13361,simple,059117,TapeTech,"Screw Self Tap #8 x5/16""",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,999,13362,simple,059119,TapeTech,Drive Dog Holder Pin,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1000,13363,simple,059120,TapeTech,"Axle, Drive Dog",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1001,13364,simple,059129,TapeTech,Cutter Block Pin,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1002,13365,simple,059161,TapeTech,"4-40 X 3/8"" Fillister Head Sst Screw +",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1003,13366,simple,059201,TapeTech,Screw 5-40 X 3/4 RD Head SST,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1004,13367,simple,059217,TapeTech,"4-40 X 3/8"" BIND HEADSST SCREW",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1005,13368,simple,07TT,TapeTech,TapeTech EasyClean® Automatic Taper,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1006,13369,simple,07TTC,TapeTech,TapeTech EasyClean® Carbon Fiber Automatic Taper,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1007,13370,simple,10128,TapeTech,TapeTech Full Set – Configurable,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1008,13371,simple,10354,TapeTech,TapeTech JUMBO PRO™ Set – Configurable,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1009,13372,simple,10355,TapeTech,TapeTech Taping Tools Drywall Finishing Set – Configurable,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1010,13373,simple,10356,TapeTech,TapeTech Flat Box Set – Configurable,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1011,13374,simple,13669,TapeTech,TapeTech Taping Set – Configurable,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1012,13375,simple,140002C,TapeTech,MudRunner Main Tube,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1013,13376,simple,140003,TapeTech,Tube Cap,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1014,13377,simple,142001,TapeTech,Tube Only for Mudrunner,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1015,13378,simple,149021,TapeTech,Round Lip U-Cup,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1016,13379,simple,149028,TapeTech,Nylon Bushing #6,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1017,13380,simple,149032,TapeTech,"O-Ring, Buna, 2-230",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1018,13381,simple,149120,TapeTech,Threaded Gas Spring,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1019,13382,simple,14TT,TapeTech,TapeTech MudRunner®,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1020,13383,simple,151005,TapeTech,Wheel Angle Roller Roller,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1021,13384,simple,151011,TapeTech,Inner Roller,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1022,13385,simple,152006,TapeTech,Corner Roller Stud,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1023,13386,simple,159023,TapeTech,Nylon Washer,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1024,13387,simple,159024,TapeTech,External Retaining Ring,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1025,13388,simple,159026,TapeTech,Long Nut,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1026,13389,simple,159027,TapeTech,"Washer 3/8"" OD 3/16"" IDSST",Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1027,13390,simple,15TTE,TapeTech,TapeTech Inside Corner Roller,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
high,bad_seo_canonical_nonvariation,1028,13391,simple,15TTEWHANDLE,TapeTech,TapeTech Corner Roller with Handle,Canonical is 'v2-production-normalized'.,Set canonical to a valid /product/.../ path.
