"Type","SKU","Parent SKU","Slug","Name","Published","Visibility in catalog","Short description","Description","Regular price","In stock?","Stock","Categories","Tags","Brands","Images","Parent","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","meta:product_family","meta:series","meta:model","meta:search_keywords","meta:synonyms","meta:compatible_with","meta:replacement_for","meta:seo_title","meta:seo_description","meta:seo_canonical","meta:seo_robots","meta:seo_focus_keyword","meta:seo_secondary_keywords","meta:schema_brand","meta:schema_mpn","meta:schema_condition"
"simple","9318","","level-5-7in-applicator-pressure-plate","Level5 7in Applicator Pressure Plate","1","visible","7in Applicator Pressure Plate","<p>7in Applicator Pressure Plate</p> <p>Compatible with: 4-701</p>","27.44","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 7in Applicator Pressure Plate","","9318","Level 5 7in Applicator Pressure Plate - [9318], Level 5, Drywall Finishing Tools > Level 5 > Parts, 9318","","","","Level5 7in Applicator Pressure Plate -","7in Applicator Pressure Plate","","index,follow","Level 5 7in Applicator Pressure Plate - [9318]","","Level 5","9318","NewCondition"
"simple","7378","","level-5-5-16-18-3-4-thumbscrew-ss","Level5 5/16 - 18 3/4 Thumbscrew, SS","1","visible","5/16 - 18 3/4 Thumbscrew, SS","<p>5/16 - 18 3/4 Thumbscrew, SS</p> <p>Compatible with: 4-701</p>","7.19","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 5/16","","7378","Level 5 5/16 - 18 3/4 Thumbscrew, SS - [7378], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7378","","","","Level5 5/16 - 18 3/4 Thumbscrew, SS -","5/16 - 18 3/4 Thumbscrew, SS","","index,follow","Level 5 5/16 - 18 3/4 Thumbscrew, SS - [7378]","","Level 5","7378","NewCondition"
"simple","7409","","level-5-bearing-5l7d-642","Level5 Bearing, 5L7D - 642","1","visible","Bearing, 5L7D-642","<p>Bearing, 5L7D-642</p> <p>Compatible with: 4-701</p>","3.14","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Bearing, 5L7D","","7409","Level 5 Bearing, 5L7D-642 - [7409], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7409","","","","Level5 Bearing, 5L7D - 642 -","Bearing, 5L7D-642","","index,follow","Level 5 Bearing, 5L7D-642 - [7409]","","Level 5","7409","NewCondition"
"simple","9315","","level-5-pivot-bearing","Level5 Pivot Bearing","1","visible","Pivot Bearing","<p>Pivot Bearing</p> <p>Compatible with: 4-701</p>","13.94","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Pivot Bearing","","9315","Level 5 Pivot Bearing - [9315], Level 5, Drywall Finishing Tools > Level 5 > Parts, 9315","","","","Level5 Pivot Bearing -","Pivot Bearing","","index,follow","Level 5 Pivot Bearing - [9315]","","Level 5","9315","NewCondition"
"simple","9314","","level-5-corner-applicator-bracket","Level5 Corner Applicator Bracket","1","visible","Corner Applicator Bracket","<p>Corner Applicator Bracket</p> <p>Compatible with: 4-701</p>","40.94","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Corner Applicator Bracket","","9314","Level 5 Corner Applicator Bracket - [9314], Level 5, Drywall Finishing Tools > Level 5 > Parts, 9314","","","","Level5 Corner Applicator Bracket -","Corner Applicator Bracket","","index,follow","Level 5 Corner Applicator Bracket - [9314]","","Level 5","9314","NewCondition"
"simple","9312","","level-5-wiper-seal-7in","Level5 Wiper Seal 7in","1","visible","Wiper Seal 7in","<p>Wiper Seal 7in</p> <p>Compatible with: 4-701</p>","24.74","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Wiper Seal 7in","","9312","Level 5 Wiper Seal 7in - [9312], Level 5, Drywall Finishing Tools > Level 5 > Parts, 9312","","","","Level5 Wiper Seal 7in -","Wiper Seal 7in","","index,follow","Level 5 Wiper Seal 7in - [9312]","","Level 5","9312","NewCondition"
"simple","7414","","level-5-valve-sleeve","Level5 Valve Sleeve","1","visible","Valve Sleeve","<p>Valve Sleeve</p> <p>Compatible with: 4-701</p>","20.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Valve Sleeve","","7414","Level 5 Valve Sleeve - [7414], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7414","","","","Level5 Valve Sleeve -","Valve Sleeve","","index,follow","Level 5 Valve Sleeve - [7414]","","Level 5","7414","NewCondition"
"simple","8316","","level-5-valve-holder","Level5 Valve Holder","1","visible","Valve Holder","<p>Valve Holder</p> <p>Compatible with: 4-701</p>","18.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Valve Holder","","8316","Level 5 Valve Holder - [8316], Level 5, Drywall Finishing Tools > Level 5 > Parts, 8316","","","","Level5 Valve Holder -","Valve Holder","","index,follow","Level 5 Valve Holder - [8316]","","Level 5","8316","NewCondition"
"simple","8310","","level-5-7in-applicator-body","Level5 7in Applicator Body","1","visible","7in Applicator Body","<p>7in Applicator Body</p> <p>Compatible with: 4-701</p>","","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 7in Applicator Body","","8310","Level 5 7in Applicator Body - [8310], Level 5, Drywall Finishing Tools > Level 5 > Parts, 8310","","","","Level5 7in Applicator Body -","7in Applicator Body","","index,follow","Level 5 7in Applicator Body - [8310]","","Level 5","8310","NewCondition"
"simple","9319","","level-5-8in-applicator-pressure-plate","Level5 8in Applicator Pressure Plate","1","visible","8in Applicator Pressure Plate","<p>8in Applicator Pressure Plate</p> <p>Compatible with: 4-702</p>","34.19","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 8in Applicator Pressure Plate","","9319","Level 5 8in Applicator Pressure Plate - [9319], Level 5, Drywall Finishing Tools > Level 5 > Parts, 9319","","","","Level5 8in Applicator Pressure Plate -","8in Applicator Pressure Plate","","index,follow","Level 5 8in Applicator Pressure Plate - [9319]","","Level 5","9319","NewCondition"
"simple","9313","","level-5-8in-app-gasket","Level5 8in App. Gasket","1","visible","8in App. Gasket","<p>8in App. Gasket</p> <p>Compatible with: 4-702</p>","24.74","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 8in App. Gasket","","9313","Level 5 8in App. Gasket - [9313], Level 5, Drywall Finishing Tools > Level 5 > Parts, 9313","","","","Level5 8in App. Gasket -","8in App. Gasket","","index,follow","Level 5 8in App. Gasket - [9313]","","Level 5","9313","NewCondition"
"simple","8311","","level-5-8in-applicator-body","Level5 8in Applicator Body","1","visible","8in Applicator Body","<p>8in Applicator Body</p> <p>Compatible with: 4-702</p>","","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Applicator Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 8in Applicator Body","","8311","Level 5 8in Applicator Body - [8311], Level 5, Drywall Finishing Tools > Level 5 > Parts, 8311","","","","Level5 8in Applicator Body -","8in Applicator Body","","index,follow","Level 5 8in Applicator Body - [8311]","","Level 5","8311","NewCondition"
"simple","7203","","level-5-1-4-20x1-1-4in-hh-screw","Level5 1/4 - 20x1 - 1/4in HH Screw","1","visible","1/4-20x1-1/4in HH Screw","<p>1/4-20x1-1/4in HH Screw</p> <p>Compatible with: 4-707</p>","4.49","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 1/4","","7203","Level 5 1/4-20x1-1/4in HH Screw - [7203], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7203","","","","Level5 1/4 - 20x1 - 1/4in HH Screw -","1/4-20x1-1/4in HH Screw","","index,follow","Level 5 1/4-20x1-1/4in HH Screw - [7203]","","Level 5","7203","NewCondition"
"simple","7225","","level-5-roller-wheel","Level5 Roller Wheel","1","visible","Roller Wheel","<p>Roller Wheel</p> <p>Compatible with: 4-707</p>","13.94","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Roller Wheel","","7225","Level 5 Roller Wheel - [7225], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7225","","","","Level5 Roller Wheel -","Roller Wheel","","index,follow","Level 5 Roller Wheel - [7225]","","Level 5","7225","NewCondition"
"simple","7202","","level-5-roller-bushing","Level5 Roller Bushing","1","visible","Roller Bushing","<p>Roller Bushing</p> <p>Compatible with: 4-707</p>","3.14","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Roller Bushing","","7202","Level 5 Roller Bushing - [7202], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7202","","","","Level5 Roller Bushing -","Roller Bushing","","index,follow","Level 5 Roller Bushing - [7202]","","Level 5","7202","NewCondition"
"simple","7221","","level-5-washer","Level5 Washer","1","visible","Washer","<p>Washer</p> <p>Compatible with: 4-707</p>","3.14","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Washer","","7221","Level 5 Washer - [7221], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7221","","","","Level5 Washer -","Washer","","index,follow","Level 5 Washer - [7221]","","Level 5","7221","NewCondition"
"simple","7200","","level-5-trust-washer","Level5 Trust Washer","1","visible","Trust Washer","<p>Trust Washer</p> <p>Compatible with: 4-707</p>","4.49","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Trust Washer","","7200","Level 5 Trust Washer - [7200], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7200","","","","Level5 Trust Washer -","Trust Washer","","index,follow","Level 5 Trust Washer - [7200]","","Level 5","7200","NewCondition"
"simple","7069","","level-5-8-32-x-5-16-setscrew","Level5 8 - 32 x 5/16 Setscrew","1","visible","8-32 x 5/16 Setscrew","<p>8-32 x 5/16 Setscrew</p> <p>Compatible with: 4-707</p>","3.59","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 8","","7069","Level 5 8-32 x 5/16 Setscrew - [7069], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7069","","","","Level5 8 - 32 x 5/16 Setscrew -","8-32 x 5/16 Setscrew","","index,follow","Level 5 8-32 x 5/16 Setscrew - [7069]","","Level 5","7069","NewCondition"
"simple","7421","","level-5-corner-roller-body","Level5 Corner Roller Body","1","visible","Corner Roller Body","<p>Corner Roller Body</p> <p>Compatible with: 4-707</p>","","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Corner Roller Body","","7421","Level 5 Corner Roller Body - [7421], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7421","","","","Level5 Corner Roller Body -","Corner Roller Body","","index,follow","Level 5 Corner Roller Body - [7421]","","Level 5","7421","NewCondition"
"simple","7199","","level-5-swivel-coupling-pin","Level5 Swivel Coupling Pin","1","visible","Swivel Coupling Pin","<p>Swivel Coupling Pin</p> <p>Compatible with: 4-707</p>","8.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Swivel Coupling Pin","","7199","Level 5 Swivel Coupling Pin - [7199], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7199","","","","Level5 Swivel Coupling Pin -","Swivel Coupling Pin","","index,follow","Level 5 Swivel Coupling Pin - [7199]","","Level 5","7199","NewCondition"
"simple","7206","","level-5-swivel-axle","Level5 Swivel Axle","1","visible","Swivel Axle","<p>Swivel Axle</p> <p>Compatible with: 4-707</p>","11.24","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Swivel Axle","","7206","Level 5 Swivel Axle - [7206], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7206","","","","Level5 Swivel Axle -","Swivel Axle","","index,follow","Level 5 Swivel Axle - [7206]","","Level 5","7206","NewCondition"
"simple","7204","","level-5-swivel-assembly","Level5 Swivel Assembly","1","visible","Swivel Assembly","<p>Swivel Assembly</p> <p>Compatible with: 4-707</p>","30.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Swivel Assembly","","7204","Level 5 Swivel Assembly - [7204], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7204","","","","Level5 Swivel Assembly -","Swivel Assembly","","index,follow","Level 5 Swivel Assembly - [7204]","","Level 5","7204","NewCondition"
"simple","7205","","level-5-coupling","Level5 Coupling","1","visible","Coupling","<p>Coupling</p> <p>Compatible with: 4-707</p>","45.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Corner Roller Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 Coupling","","7205","Level 5 Coupling - [7205], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7205","","","","Level5 Coupling -","Coupling","","index,follow","Level 5 Coupling - [7205]","","Level 5","7205","NewCondition"
"simple","7940","","level-5-ns-left-side-plate","Level5 NS Left Side Plate","1","visible","NS Left Side Plate","<p>NS Left Side Plate</p> <p>Compatible with: 4-754</p>","40.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 NS Left Side Plate","","7940","Level 5 NS Left Side Plate - [7940], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7940","","","","Level5 NS Left Side Plate -","NS Left Side Plate","","index,follow","Level 5 NS Left Side Plate - [7940]","","Level 5","7940","NewCondition"
"simple","7941","","level-5-2in-ns-rubber-shim","Level5 2in NS Rubber Shim","1","visible","2in NS Rubber Shim","<p>2in NS Rubber Shim</p> <p>Compatible with: 4-754</p>","3.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 2in NS Rubber Shim","","7941","Level 5 2in NS Rubber Shim - [7941], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7941","","","","Level5 2in NS Rubber Shim -","2in NS Rubber Shim","","index,follow","Level 5 2in NS Rubber Shim - [7941]","","Level 5","7941","NewCondition"
"simple","7942","","level-5-3in-ns-rubber-shim","Level5 3in NS Rubber Shim","1","visible","3in NS Rubber Shim","<p>3in NS Rubber Shim</p> <p>Compatible with: 4-754</p>","3.25","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 3in NS Rubber Shim","","7942","Level 5 3in NS Rubber Shim - [7942], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7942","","","","Level5 3in NS Rubber Shim -","3in NS Rubber Shim","","index,follow","Level 5 3in NS Rubber Shim - [7942]","","Level 5","7942","NewCondition"
"simple","7943","","level-5-ns-spring-anchor","Level5 NS Spring Anchor","1","visible","NS Spring Anchor","<p>NS Spring Anchor</p> <p>Compatible with: 4-754</p>","4.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 NS Spring Anchor","","7943","Level 5 NS Spring Anchor - [7943], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7943","","","","Level5 NS Spring Anchor -","NS Spring Anchor","","index,follow","Level 5 NS Spring Anchor - [7943]","","Level 5","7943","NewCondition"
"simple","7944","","level-5-ns-rubber-tire","Level5 NS Rubber Tire","1","visible","NS Rubber Tire","<p>NS Rubber Tire</p> <p>Compatible with: 4-754</p>","4.49","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 NS Rubber Tire","","7944","Level 5 NS Rubber Tire - [7944], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7944","","","","Level5 NS Rubber Tire -","NS Rubber Tire","","index,follow","Level 5 NS Rubber Tire - [7944]","","Level 5","7944","NewCondition"
"simple","7945","","level-5-ns-wheel","Level5 NS Wheel","1","visible","NS Wheel","<p>NS Wheel</p> <p>Compatible with: 4-754</p>","3.14","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 NS Wheel","","7945","Level 5 NS Wheel - [7945], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7945","","","","Level5 NS Wheel -","NS Wheel","","index,follow","Level 5 NS Wheel - [7945]","","Level 5","7945","NewCondition"
"simple","7946","","level-5-2in-ns-kick-plate","Level5 2in NS Kick Plate","1","visible","2in NS Kick Plate","<p>2in NS Kick Plate</p> <p>Compatible with: 4-754</p>","5.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 2in NS Kick Plate","","7946","Level 5 2in NS Kick Plate - [7946], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7946","","","","Level5 2in NS Kick Plate -","2in NS Kick Plate","","index,follow","Level 5 2in NS Kick Plate - [7946]","","Level 5","7946","NewCondition"
"simple","7947","","level-5-3in-ns-kick-plate","Level5 3in NS Kick Plate","1","visible","3in NS Kick Plate","<p>3in NS Kick Plate</p> <p>Compatible with: 4-754</p>","5.0","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 3in NS Kick Plate","","7947","Level 5 3in NS Kick Plate - [7947], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7947","","","","Level5 3in NS Kick Plate -","3in NS Kick Plate","","index,follow","Level 5 3in NS Kick Plate - [7947]","","Level 5","7947","NewCondition"
"simple","7948","","level-5-2in-ns-wheel-axle","Level5 2in NS Wheel Axle","1","visible","2in NS Wheel Axle","<p>2in NS Wheel Axle</p> <p>Compatible with: 4-754</p>","7.5","1","","Drywall Finishing Tools > Level 5 > Parts","Level 5, Level 5 Nail Spotter Parts, Parts","Level 5","","","0","","","","","","","","","","","Level 5 2in NS Wheel Axle","","7948","Level 5 2in NS Wheel Axle - [7948], Level 5, Drywall Finishing Tools > Level 5 > Parts, 7948","","","","Level5 2in NS Wheel Axle -","2in NS Wheel Axle","","index,follow","Level 5 2in NS Wheel Axle - [7948]","","Level 5","7948","NewCondition"
